2014/04/02,groceries,925.72
2014/01/12,computer,300.57
2014/10/21,rent,402
2014/06/24,groceries,859.73
2014/11/13,rent,753.55
2014/09/17,gas,351.4
2014/12/18,internet,672.71
2014/06/12,rent,958.21
2014/09/02,computer,573.66
2014/01/16,car,502.27
2014/05/02,rent,754.78
2014/03/26,taxes,150.03
2014/09/29,groceries,476.8
2014/09/27,rent,460.35
2014/05/25,groceries,674.12
2014/03/03,rent,568.69
2014/02/01,car,50.19
2014/09/12,car,134.82
2014/01/23,internet,975.41
2014/08/20,internet,454.72
2014/01/20,groceries,76.05
2014/01/01,internet,666.77
2014/04/18,car,953.94
2014/07/02,internet,319.92
2014/11/05,electricity,746.26
2014/04/08,computer,253.4
2014/04/18,computer,470.35
2014/05/05,electricity,33.86
2014/01/09,electricity,406.6
2014/10/24,taxes,361.77
2014/02/27,internet,367.52
2014/05/11,internet,383.95
2014/01/06,taxes,160.88
2014/12/11,car,706.13
2014/10/24,computer,61.09
2014/10/27,taxes,797.48
2014/03/17,gas,701.67
2014/03/18,electricity,109.37
2014/09/11,car,645.32
2014/10/16,taxes,521
2014/05/02,car,489.31
2014/12/20,computer,85.49
2014/02/26,internet,845.22
2014/04/18,internet,627.16
2014/03/17,taxes,874.24
2014/03/14,taxes,664.05
2014/06/25,internet,354.11
2014/04/10,computer,763.5
2014/08/02,computer,950.24
2014/12/09,electricity,631.33
2014/05/18,electricity,522.32
2014/11/09,taxes,569.93
2014/11/04,rent,837.38
2014/01/30,electricity,984.68
2014/03/04,groceries,8.34
2014/04/22,internet,173.59
2014/08/27,internet,723.13
2014/12/04,car,987.57
2014/04/22,car,868.01
2014/02/18,taxes,119.4
2014/02/06,computer,338.95
2014/02/16,computer,772.22
2014/05/06,rent,640.26
2014/12/26,computer,514.11
2014/03/09,rent,616.88
2014/06/19,electricity,965.23
2014/01/06,rent,289.82
2014/07/13,rent,48.98
2014/03/28,taxes,56.93
2014/01/31,rent,308.5
2014/02/15,internet,387.52
2014/04/11,car,922.77
2014/10/17,computer,840.81
2014/11/05,car,713.78
2014/02/15,taxes,648.59
2014/08/09,electricity,512.02
2014/02/07,computer,951.34
2014/09/16,groceries,623.4
2014/11/15,groceries,906.7
2014/12/17,groceries,929.38
2014/06/18,groceries,499.07
2014/06/18,computer,953.51
2014/07/17,internet,778.88
2014/07/28,internet,373.6
2014/11/05,groceries,118.96
2014/01/15,gas,267.85
2014/01/29,taxes,671.47
2014/11/13,taxes,406.06
2014/10/07,groceries,679.66
2014/03/13,car,171.01
2014/04/25,internet,391.92
2014/09/08,taxes,989.08
2014/07/23,gas,646.84
2014/03/19,computer,219.92
2014/03/22,electricity,463.85
2014/08/27,computer,290.17
2014/02/10,gas,259.02
2014/08/25,taxes,930.19
2014/07/09,electricity,294.93
2014/03/27,car,893.91
2014/05/25,car,210.82
2014/07/07,electricity,701.4
2014/06/02,computer,617.36
2014/08/17,computer,169.86
2014/12/19,internet,793.37
2014/03/09,car,701.18
2014/09/02,taxes,110.15
2014/03/20,internet,119.85
2014/06/16,rent,414.98
2014/07/11,rent,932.12
2014/06/03,rent,820.38
2014/09/05,taxes,72.09
2014/10/12,computer,117.95
2014/12/13,car,859.53
2014/09/07,rent,927.28
2014/10/02,internet,102.26
2014/07/18,car,118.28
2014/01/06,car,99.48
2014/03/24,computer,538.62
2014/04/19,electricity,42.95
2014/08/01,internet,525
2014/03/21,taxes,757.87
2014/02/15,internet,573.04
2014/10/26,rent,393.4
2014/10/30,car,244.4
2014/03/14,electricity,70.48
2014/04/29,computer,365.05
2014/03/20,taxes,360.07
2014/06/07,rent,641.98
2014/03/24,rent,22.58
2014/05/30,taxes,431.15
2014/08/07,taxes,646.47
2014/12/01,rent,820.9
2014/09/03,car,623.53
2014/09/14,car,855.97
2014/03/28,groceries,467.07
2014/03/19,gas,380.7
2014/06/27,gas,477.66
2014/11/20,gas,996.68
2014/07/19,rent,585.36
2014/03/07,gas,243.71
2014/02/09,internet,227.47
2014/05/23,rent,661.89
2014/05/03,internet,969.84
2014/10/03,car,578.77
2014/07/02,electricity,348.19
2014/10/07,electricity,598.03
2014/11/07,gas,924.91
2014/01/31,electricity,13.26
2014/06/30,internet,645.14
2014/11/27,internet,11.65
2014/08/16,computer,284.43
2014/12/24,internet,204.27
2014/02/21,computer,645.84
2014/08/23,groceries,970.41
2014/01/08,rent,456.5
2014/02/22,taxes,438.05
2014/07/16,groceries,888.78
2014/05/09,rent,858.55
2014/04/21,gas,776.56
2014/07/19,car,244.88
2014/09/24,groceries,888.53
2014/05/17,electricity,614.25
2014/04/02,car,763.81
2014/12/13,taxes,51.99
2014/03/04,electricity,304.64
2014/03/08,rent,246.98
2014/11/09,computer,482.35
2014/08/12,groceries,652.44
2014/02/14,electricity,556.82
2014/04/05,rent,122.12
2014/09/04,computer,283.59
2014/10/30,groceries,741.49
2014/12/31,rent,814.2
2014/11/25,rent,708.08
2014/03/11,computer,750.42
2014/12/12,car,964.07
2014/06/25,internet,939.23
2014/10/03,internet,907.93
2014/06/26,taxes,676.43
2014/11/03,electricity,828.47
2014/06/08,gas,589.2
2014/11/12,car,743.24
2014/05/26,internet,394.87
2014/01/24,gas,471.01
2014/06/29,electricity,268.91
2014/05/14,rent,21.76
2014/03/17,groceries,722.06
2014/07/08,car,605.21
2014/04/08,computer,687.97
2014/04/02,computer,703.83
2014/07/22,groceries,199.28
2014/09/27,car,56.19
2014/08/15,taxes,303.96
2014/01/24,electricity,984.12
2014/10/10,internet,204.4
2014/05/07,electricity,67.43
2014/06/22,gas,430.39
2014/12/22,groceries,625.77
2014/01/02,internet,861.4
2014/09/28,taxes,71.66
2014/02/16,taxes,753.74
2014/01/18,electricity,823.14
2014/02/09,internet,500.85
2014/05/04,groceries,841.39
2014/07/21,rent,538.65
2014/08/28,computer,827.75
2014/03/17,internet,718.37
2014/07/27,internet,876.99
2014/01/31,groceries,203.59
2014/01/20,rent,748.26
2014/03/12,internet,840.98
2014/11/12,taxes,551.29
2014/07/28,electricity,321.43
2014/10/16,taxes,331.34
2014/04/03,taxes,842.46
2014/12/24,electricity,909.66
2014/06/27,car,440.16
2014/08/05,internet,144.08
2014/10/17,taxes,449.21
2014/05/07,taxes,123.01
2014/08/20,computer,428.56
2014/03/08,gas,411.94
2014/04/05,taxes,346.97
2014/01/29,gas,408.67
2014/11/01,internet,329.87
2014/04/09,car,817.91
2014/02/10,gas,36.44
2014/12/15,rent,770.26
2014/01/05,taxes,953.79
2014/08/08,car,838.88
2014/10/18,computer,992.34
2014/12/08,internet,162.29
2014/06/10,car,652.69
2014/04/09,electricity,684.71
2014/08/25,taxes,355.56
2014/02/17,taxes,659.29
2014/01/11,gas,912.72
2014/12/07,rent,613.46
2014/01/19,taxes,432.15
2014/03/14,internet,901.2
2014/04/16,taxes,543.66
2014/08/21,taxes,322.8
2014/02/26,electricity,785.41
2014/08/27,computer,498.21
2014/04/14,car,373.48
2014/04/07,internet,263.41
2014/06/29,rent,688.91
2014/07/16,electricity,208.02
2014/10/19,electricity,444.5
2014/03/12,taxes,84.21
2014/12/18,computer,158.4
2014/12/23,taxes,547.01
2014/09/08,groceries,767.36
2014/08/05,rent,2.41
2014/03/17,gas,699.56
2014/01/20,gas,64.4
2014/10/25,taxes,717.64
2014/01/31,gas,693.07
2014/05/02,gas,296.28
2014/03/08,internet,794.42
2014/03/28,computer,156.77
2014/12/07,rent,313.29
2014/01/04,internet,20.37
2014/04/11,internet,406.59
2014/02/23,car,324.93
2014/07/28,computer,515.69
2014/09/03,internet,969.19
2014/11/29,electricity,297.6
2014/08/10,groceries,487.91
2014/11/28,car,763.38
2014/05/21,rent,31.23
2014/04/27,computer,310.87
2014/11/23,gas,223.59
2014/05/29,gas,935.92
2014/11/14,groceries,242.64
2014/06/07,car,930.95
2014/04/09,groceries,105.45
2014/01/05,computer,110.78
2014/10/12,computer,229.08
2014/11/22,electricity,679.69
2014/02/04,car,381.49
2014/02/04,electricity,519.44
2014/08/12,gas,427.35
2014/12/01,car,39.92
2014/02/09,computer,56.56
2014/09/17,taxes,10.04
2014/08/25,internet,450.38
2014/11/21,electricity,549.66
2014/05/22,electricity,564.24
2014/02/20,internet,900.43
2014/05/21,gas,96.76
2014/08/17,internet,745.98
2014/06/15,internet,961.69
2014/10/19,taxes,875.8
2014/02/24,groceries,112.4
2014/01/24,gas,392.62
2014/10/14,internet,296.48
2014/08/26,computer,574.42
2014/12/30,gas,887.17
2014/10/16,groceries,898.98
2014/11/06,gas,479.34
2014/10/05,gas,713.13
2014/12/18,car,813.29
2014/02/25,rent,30.68
2014/06/25,rent,649.55
2014/05/02,taxes,30.71
2014/06/19,internet,45.07
2014/05/30,electricity,922.74
2014/09/04,groceries,642.34
2014/01/21,computer,973.03
2014/04/18,internet,880.6
2014/05/03,taxes,36.54
2014/06/03,rent,758.07
2014/07/11,groceries,908.07
2014/06/24,groceries,936.89
2014/06/03,gas,50.27
2014/07/17,electricity,592.73
2014/09/03,taxes,741.71
2014/08/19,car,708.24
2014/10/11,taxes,739.97
2014/09/01,rent,217.6
2014/06/16,taxes,107.33
2014/07/11,internet,985.68
2014/02/08,groceries,694.37
2014/05/28,car,492.85
2014/12/28,electricity,822.32
2014/05/16,car,971.71
2014/07/22,rent,211.69
2014/10/30,electricity,765.91
2014/09/27,electricity,44.33
2014/05/16,gas,749.73
2014/10/04,computer,950.03
2014/10/09,car,639.79
2014/11/04,computer,517.62
2014/04/23,gas,61.36
2014/02/06,gas,845.7
2014/05/28,electricity,899.99
2014/05/10,taxes,477.02
2014/08/08,groceries,107.96
2014/01/05,internet,474.49
2014/06/24,rent,60.64
2014/12/04,internet,172.28
2014/12/02,groceries,323.54
2014/07/15,groceries,411.19
2014/07/12,groceries,331.35
2014/07/31,gas,590.03
2014/10/16,electricity,766.92
2014/08/04,rent,241.17
2014/08/22,gas,115.85
2014/12/21,computer,783.31
2014/01/25,electricity,949.64
2014/10/11,computer,694.98
2014/12/15,electricity,431.78
2014/10/01,computer,270.66
2014/08/10,car,554.13
2014/08/22,internet,913.54
2014/05/11,groceries,888.05
2014/09/27,gas,237.26
2014/02/07,car,602.59
2014/06/20,rent,105.82
2014/03/16,taxes,72.08
2014/09/11,gas,759.49
2014/12/13,computer,212.86
2014/03/06,taxes,835.03
2014/09/17,car,383.7
2014/04/06,internet,982.87
2014/07/06,electricity,120.93
2014/06/29,car,861.42
2014/01/26,rent,505.93
2014/12/10,rent,109.56
2014/04/22,gas,662.87
2014/11/10,computer,881
2014/12/20,electricity,824.83
2014/06/02,gas,197.54
2014/10/08,groceries,890.09
2014/07/01,rent,629.44
2014/07/25,car,201.4
2014/03/23,taxes,137.44
2014/04/06,computer,942.23
2014/08/11,rent,668.97
2014/09/04,taxes,558.33
2014/10/05,computer,756.45
2014/09/27,taxes,720.89
2014/03/13,taxes,743.49
2014/03/07,taxes,772.32
2014/04/13,electricity,799.99
2014/07/08,computer,294.95
2014/08/03,car,873.22
2014/08/05,taxes,360.09
2014/05/24,groceries,562.82
2014/01/10,computer,325
2014/11/27,car,365.23
2014/11/02,gas,411.95
2014/08/12,computer,180.21
2014/01/19,computer,119.18
2014/10/31,rent,639.63
2014/05/23,gas,161.21
2014/04/01,rent,47.84
2014/04/15,groceries,727.14
2014/08/28,gas,213.67
2014/08/29,internet,481.23
2014/02/03,car,516
2014/05/20,internet,740.99
2014/05/16,electricity,347.2
2014/09/16,rent,473.88
2014/04/15,rent,899.02
2014/10/15,groceries,204.12
2014/12/07,rent,732.75
2014/12/02,rent,154
2014/02/09,gas,955.19
2014/04/20,groceries,228.49
2014/09/06,taxes,212.04
2014/11/30,car,44.05
2014/04/18,rent,325.41
2014/03/06,rent,590.26
2014/01/09,gas,818.36
2014/03/15,electricity,271.46
2014/01/18,electricity,970.59
2014/12/24,electricity,711.1
2014/01/17,gas,480.08
2014/07/25,taxes,508.26
2014/04/22,electricity,418.34
2014/02/24,computer,39.19
2014/12/27,gas,475.74
2014/04/11,groceries,808.31
2014/03/25,gas,618.62
2014/05/19,internet,918.85
2014/05/03,internet,204.55
2014/08/15,electricity,82.17
2014/02/18,electricity,416.3
2014/07/22,computer,581.93
2014/07/20,taxes,28.59
2014/12/06,taxes,602.85
2014/03/05,taxes,75.04
2014/09/02,rent,906.63
2014/01/17,gas,854.36
2014/07/18,taxes,557.83
2014/09/23,car,932.54
2014/09/03,car,70.95
2014/02/19,car,750.71
2014/08/16,electricity,253.42
2014/11/01,gas,131.56
2014/03/07,electricity,178.07
2014/11/29,gas,249.41
2014/12/10,electricity,137.34
2014/08/25,car,453.91
2014/11/30,gas,350.11
2014/08/30,gas,41.51
2014/07/08,electricity,333.46
2014/10/01,taxes,586.61
2014/11/28,groceries,674.02
2014/12/30,groceries,569
2014/11/22,computer,879.94
2014/10/06,car,669.65
2014/10/08,gas,740.39
2014/11/23,groceries,516.3
2014/09/11,groceries,327.6
2014/04/19,computer,714.26
2014/06/11,groceries,340.44
2014/09/05,electricity,429.31
2014/04/19,computer,790.17
2014/08/14,electricity,438.64
2014/04/06,rent,181.16
2014/06/29,electricity,632.61
2014/12/14,internet,941.15
2014/03/29,gas,244.5
2014/03/09,electricity,240.53
2014/10/21,taxes,276.25
2014/08/29,groceries,824.26
2014/08/14,gas,453.78
2014/05/12,car,616.88
2014/09/04,gas,723.47
2014/09/21,electricity,685.21
2014/04/06,groceries,538.76
2014/03/10,internet,425.99
2014/06/10,computer,589.53
2014/06/17,taxes,342.06
2014/08/18,rent,911.96
2014/01/25,rent,469.08
2014/01/17,car,558.85
2014/07/29,internet,889.84
2014/10/24,car,894.08
2014/08/22,rent,32.12
2014/03/06,computer,644.24
2014/10/23,electricity,782.05
2014/04/17,internet,748.39
2014/07/29,taxes,283.43
2014/02/23,taxes,806.4
2014/06/29,car,547.66
2014/12/25,gas,159.7
2014/02/28,gas,311.87
2014/07/30,electricity,825.96
2014/11/14,taxes,586.59
2014/10/29,taxes,243.71
2014/07/20,computer,891.76
2014/07/07,groceries,12.4
2014/08/31,car,640.14
2014/02/01,car,99.41
2014/07/25,taxes,573.31
2014/04/18,computer,745.41
2014/10/14,taxes,654.82
2014/11/10,groceries,62.66
2014/12/07,electricity,678.92
2014/02/03,taxes,974.23
2014/10/08,groceries,848.93
2014/04/25,rent,183.55
2014/06/05,car,235.77
2014/06/05,gas,648.93
2014/08/31,rent,850.58
2014/10/28,internet,32.71
2014/09/26,internet,794.22
2014/02/18,taxes,625.29
2014/03/26,groceries,804.66
2014/12/26,car,744.03
2014/11/13,computer,469.1
2014/11/04,groceries,870.67
2014/02/09,electricity,342.63
2014/04/12,car,221.34
2014/07/11,electricity,397.4
2014/11/04,gas,803.55
2014/03/12,computer,275.5
2014/12/27,internet,676.04
2014/04/19,car,131.28
2014/06/26,internet,322.74
2014/03/29,taxes,804.56
2014/06/14,taxes,120.65
2014/08/16,internet,278.92
2014/10/13,taxes,524.8
2014/08/13,car,947.75
2014/09/30,internet,120.07
2014/02/23,car,968.86
2014/11/16,taxes,269.35
2014/08/14,groceries,751.8
2014/01/27,groceries,997.68
2014/05/18,car,444.41
2014/11/11,gas,631.68
2014/07/25,computer,700.97
2014/12/03,gas,807.84
2014/07/22,rent,295.38
2014/03/18,car,881.01
2014/06/08,car,542.84
2014/12/29,car,719.26
2014/07/17,gas,503.12
2014/09/26,computer,939.63
2014/11/11,internet,529.82
2014/02/09,electricity,5.59
2014/08/17,car,612.36
2014/01/25,rent,314.96
2014/02/26,electricity,822.31
2014/12/06,taxes,609.8
2014/01/23,rent,950.3
2014/09/25,internet,250.75
2014/04/21,computer,515.08
2014/11/28,electricity,238.59
2014/08/01,computer,887.92
2014/10/21,electricity,317.83
2014/07/21,car,433.06
2014/05/22,internet,150.75
2014/11/17,rent,683.19
2014/09/07,taxes,856.83
2014/08/19,electricity,496.15
2014/02/19,car,230.2
2014/02/17,internet,457.72
2014/11/26,internet,596.71
2014/02/13,internet,74.59
2014/07/11,taxes,580.24
2014/08/25,electricity,340.65
2014/06/22,car,402.49
2014/05/01,electricity,347.32
2014/02/07,taxes,739.21
2014/02/21,taxes,763.12
2014/06/12,electricity,454.66
2014/08/23,internet,235.33
2014/01/29,computer,701.53
2014/12/08,taxes,306.07
2014/01/31,groceries,229.58
2014/03/11,taxes,10.28
2014/03/13,car,229.05
2014/12/24,taxes,391.45
2014/08/28,taxes,436.81
2014/10/25,car,175.89
2014/06/22,internet,458.85
2014/05/11,groceries,463.66
2014/04/22,electricity,573.93
2014/05/16,groceries,685.08
2014/09/22,internet,552.41
2014/10/23,taxes,133.11
2014/07/06,rent,983.05
2014/07/03,computer,990.86
2014/12/09,internet,89.25
2014/09/18,taxes,47.65
2014/09/22,car,235.63
2014/08/14,internet,831.94
2014/07/26,internet,84.96
2014/09/02,taxes,20.5
2014/04/15,rent,333.55
2014/12/25,rent,26.24
2014/03/09,electricity,908.96
2014/05/17,electricity,174.58
2014/09/30,internet,593.74
2014/02/21,groceries,886.3
2014/11/02,computer,991.58
2014/07/24,rent,563.5
2014/05/20,gas,183.06
2014/06/10,electricity,180.14
2014/05/06,gas,43.06
2014/10/25,car,898.24
2014/02/15,groceries,86.69
2014/12/28,car,839.4
2014/08/01,car,558.96
2014/01/24,groceries,646.39
2014/04/22,gas,830.16
2014/06/19,gas,863.82
2014/04/27,car,656.77
2014/07/28,groceries,877.23
2014/12/03,rent,529.44
2014/07/23,taxes,86.68
2014/02/06,electricity,777.89
2014/02/26,gas,801.04
2014/05/30,rent,817.57
2014/07/18,gas,650.63
2014/09/13,computer,497.2
2014/04/10,computer,995.06
2014/07/19,taxes,888.42
2014/05/16,gas,196.51
2014/02/03,computer,609.04
2014/01/25,car,821.27
2014/02/20,groceries,309.49
2014/02/26,internet,889.99
2014/06/07,electricity,804.07
2014/12/02,internet,522.43
2014/10/19,computer,385.38
2014/04/02,rent,501.39
2014/08/28,electricity,615.72
2014/06/29,groceries,933.16
2014/02/22,computer,702.29
2014/12/13,car,813.99
2014/08/09,gas,897.87
2014/07/25,gas,661.76
2014/12/08,rent,51.33
2014/08/26,gas,664.15
2014/03/07,internet,897.21
2014/01/01,gas,986.14
2014/12/05,car,214.4
2014/11/11,car,913.74
2014/09/22,groceries,4.29
2014/03/03,electricity,563.61
2014/02/22,taxes,101.47
2014/04/02,internet,621.34
2014/06/10,electricity,506.35
2014/08/28,internet,379.75
2014/08/23,groceries,451.61
2014/04/19,taxes,612.89
2014/10/13,groceries,123.32
2014/06/23,groceries,154.99
2014/01/03,computer,752.44
2014/01/10,rent,556.26
2014/01/16,taxes,784.82
2014/12/05,car,690.96
2014/02/16,computer,193.98
2014/04/24,car,515.76
2014/09/27,internet,1.7
2014/05/16,electricity,369.33
2014/08/01,groceries,352.73
2014/05/05,electricity,803.95
2014/03/14,electricity,299.9
2014/03/08,rent,216.76
2014/04/04,gas,900.16
2014/06/19,rent,757.25
2014/07/19,internet,517.3
2014/02/05,rent,617.95
2014/03/15,taxes,947.64
2014/01/05,groceries,840.42
2014/05/26,internet,316.14
2014/07/13,taxes,896.95
2014/11/21,computer,675.56
2014/11/22,gas,231.99
2014/01/29,electricity,34.01
2014/10/12,internet,592.9
2014/04/11,gas,649.56
2014/10/01,internet,758.53
2014/01/25,car,985.62
2014/12/31,car,332
2014/08/19,car,700.2
2014/08/22,internet,730.1
2014/10/13,computer,535.76
2014/06/03,car,741.02
2014/05/29,car,434.95
2014/10/19,internet,882.89
2014/07/31,car,690.34
2014/01/16,taxes,860.75
2014/07/18,taxes,362.46
2014/07/02,electricity,256.71
2014/10/21,taxes,598.21
2014/09/01,gas,999
2014/11/27,internet,238.89
2014/07/24,internet,426.04
2014/06/05,internet,220.42
2014/11/07,rent,912.87
2014/10/07,taxes,594.81
2014/05/22,internet,62.93
2014/04/07,computer,506.81
2014/07/22,gas,629.4
2014/11/08,car,468.48
2014/06/11,rent,338.29
2014/11/19,car,721.58
2014/07/31,car,100.78
2014/10/01,computer,157.55
2014/04/22,electricity,165.17
2014/12/15,internet,79.68
2014/10/04,car,247.33
2014/04/26,taxes,306.01
2014/04/20,gas,753.57
2014/11/11,car,595.64
2014/11/02,gas,766.16
2014/10/05,rent,866.8
2014/01/31,internet,380.6
2014/05/21,car,4.01
2014/12/15,taxes,377.8
2014/06/13,groceries,423.18
2014/03/17,computer,683.68
2014/05/06,electricity,787.5
2014/04/13,electricity,945.49
2014/08/09,groceries,12.6
2014/05/26,taxes,155.75
2014/07/03,groceries,744.58
2014/06/16,car,133.35
2014/07/07,gas,977.24
2014/05/16,computer,863.16
2014/08/25,computer,142.23
2014/12/07,rent,969.88
2014/07/09,car,463.48
2014/08/10,taxes,715.75
2014/05/19,car,332.87
2014/02/13,computer,852.14
2014/05/05,car,10.41
2014/02/17,taxes,897.29
2014/04/04,computer,765.96
2014/05/20,groceries,163.72
2014/02/15,car,203.37
2014/04/26,taxes,311.62
2014/07/14,gas,595.55
2014/09/18,computer,785.95
2014/01/14,computer,623.38
2014/10/02,internet,115.35
2014/01/01,rent,574.04
2014/03/25,computer,357.12
2014/12/08,car,297.11
2014/01/28,groceries,592.74
2014/07/01,car,630.71
2014/12/15,gas,178.29
2014/12/03,rent,544.27
2014/12/16,computer,781.73
2014/01/01,taxes,460.07
2014/01/26,taxes,177.07
2014/11/14,groceries,530.52
2014/08/22,groceries,382.03
2014/11/14,taxes,590.67
2014/10/06,gas,322.21
2014/08/05,gas,963.9
2014/11/09,electricity,567.05
2014/01/12,internet,769.52
2014/12/11,rent,331.92
2014/08/04,gas,221.23
2014/02/27,taxes,381.15
2014/04/25,computer,79.75
2014/03/27,internet,437.82
2014/11/30,computer,758.66
2014/07/24,gas,431.7
2014/12/31,internet,11.43
2014/01/20,internet,354.31
2014/12/03,gas,946.29
2014/01/20,car,582.97
2014/12/23,electricity,725.71
2014/02/16,car,459.23
2014/10/21,groceries,471.94
2014/12/15,car,324.14
2014/01/21,electricity,991.69
2014/06/29,groceries,517.19
2014/12/15,rent,182.71
2014/06/02,groceries,418.79
2014/04/22,computer,733.48
2014/03/11,groceries,70.85
2014/03/30,rent,675.24
2014/01/22,groceries,346.29
2014/12/04,internet,801.79
2014/05/14,computer,887.83
2014/11/04,computer,106.96
2014/07/02,car,917.52
2014/10/30,gas,479.64
2014/12/26,groceries,582.89
2014/03/22,computer,580.13
2014/09/22,rent,288.43
2014/01/23,internet,346.29
2014/06/04,taxes,734.7
2014/02/03,electricity,49.6
2014/05/12,car,404.28
2014/11/15,internet,456.37
2014/11/10,gas,485.82
2014/07/14,electricity,22.05
2014/01/10,car,685.79
2014/07/28,groceries,342.87
2014/11/07,electricity,752.05
2014/10/08,car,351.08
2014/10/02,computer,515.65
2014/01/22,groceries,123.44
2014/08/05,groceries,773.74
2014/05/06,car,187.12
2014/06/12,car,799.32
2014/01/23,internet,978.35
2014/11/21,taxes,816.99
2014/05/14,groceries,614.8
2014/11/28,taxes,559.06
2014/01/06,electricity,476.76
2014/11/21,groceries,376.41
2014/11/14,internet,702.98
2014/10/08,electricity,172.99
2014/03/07,computer,654.49
2014/10/14,internet,243.97
2014/04/04,taxes,603.53
2014/10/23,taxes,493.52
2014/04/26,internet,392.2
2014/04/07,computer,289.87
2014/02/11,taxes,964.9
2014/03/29,car,669.82
2014/01/31,groceries,506.93
2014/02/28,gas,751.46
2014/05/07,internet,275.39
2014/04/30,electricity,59.07
2014/09/10,electricity,53.14
2014/04/15,rent,245.41
2014/08/31,taxes,818
2014/02/08,internet,139.11
2014/01/13,rent,631.04
2014/12/02,electricity,605.69
2014/10/28,electricity,705.25
2014/07/19,computer,832.41
2014/01/14,rent,20.5
2014/09/02,gas,6.8
2014/02/04,internet,966.97
2014/04/07,gas,117.21
2014/08/20,gas,198.21
2014/10/19,computer,656.35
2014/07/20,rent,887.91
2014/08/05,rent,235.86
2014/12/30,groceries,753.64
2014/09/16,groceries,635.62
2014/01/30,car,734.17
2014/08/25,taxes,214.13
2014/08/09,taxes,896.14
2014/05/31,groceries,228.95
2014/11/23,car,668.91
2014/05/07,groceries,777.13
