877,2011/10/13,840.71
3,2004/04/17,280.12
102,2008/09/20,44.6
319,2009/11/24,581.85
910,2007/03/23,798.61
502,2001/06/14,259.48
500,2006/06/30,375.75
201,2013/07/04,658.54
886,2001/08/16,186.92
254,2003/11/28,558.3
98,2008/06/06,35.67
269,2000/05/12,935.91
64,2012/04/19,589.86
901,2012/04/08,350.82
390,2011/05/28,853.7
804,2009/03/28,747.62
376,2002/10/17,73
826,2001/12/23,501.74
107,2012/07/30,331.91
32,2004/09/17,696.38
910,2005/06/07,334.02
499,2007/08/14,301.25
709,2004/05/15,843.22
111,2001/06/16,738.1
282,2000/07/31,692.05
697,2000/11/01,363.07
626,2007/11/13,456.3
797,2002/08/18,505.52
960,2014/09/29,12.75
905,2011/02/24,692.94
57,2010/06/12,522
941,2004/11/30,615.47
269,2009/11/04,546.15
48,2007/07/14,776.04
782,2014/05/30,270.28
88,2010/09/20,904.49
991,2009/04/23,252.93
309,2003/01/24,341.17
98,2011/11/03,999.72
178,2014/10/14,206.1
807,2008/05/08,512.13
985,2009/12/21,237.97
550,2002/06/04,993.24
403,2010/09/24,421.19
177,2007/12/07,139.5
489,2001/12/16,610.49
696,2007/08/22,64.48
642,2009/07/01,238.83
176,2013/12/15,400.47
81,2004/10/01,266.28
578,2001/12/26,628.13
418,2007/05/17,940.64
917,2001/10/02,175.57
793,2014/03/19,824.74
1,2003/08/10,395.97
463,2002/05/19,265.3
96,2009/09/02,628.17
579,2009/11/30,881.56
146,2005/03/29,226.74
473,2002/06/28,322.73
396,2000/04/27,635.91
553,2010/03/23,48.66
597,2014/03/02,303.74
54,2013/03/09,28.88
766,2011/10/14,876.81
922,2011/04/29,319.35
892,2000/03/11,678.19
931,2014/11/27,482.2
213,2002/12/24,809.83
92,2006/05/26,768.13
204,2000/04/30,299.35
154,2009/09/14,121.89
762,2002/12/10,856.92
849,2006/12/14,123.23
258,2013/06/23,954.34
75,2009/04/03,395.64
423,2004/02/28,879.78
517,2000/06/17,246.48
333,2003/11/28,60.87
574,2000/07/01,21.12
530,2013/05/05,549.63
845,2010/06/14,21.33
809,2004/02/19,995.57
766,2010/12/26,750.48
50,2000/02/13,431.41
825,2010/01/19,584.34
296,2008/07/21,598.4
639,2013/03/27,841.42
984,2005/06/24,546.85
417,2000/01/08,238.66
785,2004/04/15,670.62
767,2001/03/08,200.64
678,2010/10/28,841.51
834,2014/05/09,760.16
412,2006/12/14,679.12
494,2010/02/13,397.23
329,2010/09/09,360.94
632,2013/10/13,147.75
707,2014/01/20,494.11
720,2011/08/22,443.82
81,2006/07/04,39.79
308,2014/03/07,178.88
473,2011/06/15,820.6
681,2008/07/05,411.81
310,2004/10/19,825.01
398,2004/08/18,409.69
773,2009/11/21,35.17
287,2000/03/19,585.27
796,2007/03/19,390.45
266,2012/05/05,506.09
838,2009/11/30,410.79
378,2006/10/04,964.14
806,2012/09/13,954.99
734,2003/11/03,8.21
79,2011/12/29,201.02
701,2000/07/30,502.71
53,2004/03/23,690.02
129,2001/11/02,814.95
747,2007/03/13,763.47
541,2011/09/02,513.26
953,2012/05/27,894.52
276,2001/09/06,828.81
737,2012/09/19,828.85
855,2000/04/04,177.53
805,2008/02/06,527.05
563,2012/05/22,323.28
47,2011/11/02,167.53
229,2007/09/14,89.93
110,2000/06/04,813.72
99,2001/07/09,685.65
265,2011/03/05,269.77
112,2011/01/23,206.87
794,2002/12/20,500.25
700,2008/02/14,248.16
802,2013/08/02,238.92
622,2010/05/27,495.34
700,2008/03/08,883.01
391,2001/11/09,948.16
352,2011/01/11,898.34
652,2005/02/08,961.53
517,2002/07/19,40.77
176,2005/02/14,555.35
747,2012/08/30,133.72
276,2004/09/21,596.95
372,2007/11/07,693.02
51,2004/02/28,170.08
285,2004/11/15,731.29
214,2012/02/04,104.51
205,2000/04/20,835.02
873,2012/04/22,630.87
122,2006/04/14,430.87
753,2001/11/12,61
156,2014/03/28,741.71
643,2008/02/01,373.02
623,2000/07/08,589
786,2013/01/03,435.14
202,2014/05/09,93.85
445,2004/11/21,152.11
246,2013/10/11,743.35
418,2003/12/12,111.85
420,2008/09/11,859.75
883,2000/04/08,886.91
943,2013/06/19,483.44
707,2001/06/04,273.45
98,2007/03/13,164.41
757,2010/11/22,685.89
894,2014/11/24,366.17
530,2001/07/13,157.67
4,2008/10/31,695.37
573,2007/11/22,899.9
875,2004/04/27,165.95
557,2007/08/14,849.76
301,2002/01/14,230.71
942,2002/08/13,790.58
571,2010/01/02,520.01
772,2013/07/17,372.67
27,2014/04/29,629.56
741,2006/06/07,119.73
82,2000/10/11,18.75
699,2004/08/11,414.38
99,2011/03/14,98.88
75,2002/05/10,649.89
4,2012/09/11,998.82
420,2007/01/11,575.37
304,2000/08/06,743
543,2014/01/09,199.14
406,2003/02/03,723.47
856,2001/09/15,32.02
604,2006/07/13,313.32
391,2005/10/24,515.57
376,2012/01/12,280.27
286,2006/11/18,993.01
500,2005/08/09,705.49
935,2001/08/16,827.66
764,2009/06/13,390.49
953,2014/06/22,276.13
222,2012/06/27,99.93
782,2005/10/27,486.23
390,2005/07/13,407.41
565,2008/04/25,751.84
349,2001/12/29,709.31
359,2002/09/06,641.97
29,2010/11/05,82.67
104,2013/10/12,287.58
810,2008/10/25,882.18
172,2005/09/26,399.87
95,2000/03/20,200.27
507,2007/06/30,183.14
459,2007/04/04,817.31
180,2008/12/29,357.29
888,2004/06/14,916.94
593,2014/02/09,912.95
623,2008/08/14,366.58
116,2011/09/11,867.31
498,2011/07/28,605.91
574,2002/02/28,284.76
126,2013/11/12,347
96,2006/10/31,772.2
788,2004/09/01,177.48
489,2011/01/27,886.93
268,2011/03/04,443.18
218,2008/07/17,723.85
190,2014/01/08,245.63
905,2010/01/02,928.22
253,2003/01/23,161.71
264,2013/08/03,549.03
441,2005/03/10,124.02
425,2013/01/16,273.87
673,2006/07/11,397.57
473,2010/06/23,426.58
202,2009/11/03,467.72
566,2004/01/21,650.91
768,2000/08/28,989.82
790,2005/08/10,922.39
167,2014/02/10,428.84
278,2003/08/12,633.25
149,2003/02/05,180.22
604,2012/02/24,174.67
527,2010/05/09,464.65
913,2003/11/20,123.53
262,2002/02/19,143.25
7,2000/12/11,738.07
140,2004/11/30,426.14
835,2009/12/23,623.98
504,2008/09/20,729.38
847,2008/10/05,779.91
603,2009/02/10,262.96
655,2003/07/04,632.43
662,2004/01/16,256.33
213,2014/12/23,474.59
762,2012/05/06,607.25
140,2012/04/05,12.26
922,2005/02/12,593.61
550,2006/10/04,564.99
367,2001/02/22,644.74
426,2004/06/20,166.71
192,2012/12/11,916.01
693,2012/03/30,149.92
158,2004/12/25,45.4
667,2012/01/19,297.91
289,2013/02/03,350
811,2011/12/18,816.64
873,2010/12/23,309.09
981,2013/06/24,950.08
364,2012/12/10,304.6
42,2008/09/30,265.53
848,2005/02/08,683.55
534,2008/01/05,424.12
557,2014/08/26,564.24
44,2008/06/02,571.24
970,2003/08/16,832.22
246,2006/05/20,507.05
561,2007/07/05,226.16
983,2013/09/13,190.31
129,2002/09/18,668.97
87,2011/05/03,285.18
935,2007/08/18,288.52
810,2008/05/19,760.03
97,2007/05/09,234.81
606,2003/03/05,603.57
599,2003/05/07,137.53
927,2001/04/13,636.43
135,2003/06/16,168.02
57,2012/03/28,997.39
853,2011/08/17,343.52
170,2010/06/20,991.38
564,2012/03/23,215.26
449,2001/03/09,651.8
53,2013/10/28,55.2
111,2009/03/15,129.82
490,2014/05/30,344.88
945,2007/12/20,147.67
446,2009/04/02,880.44
823,2005/12/16,497.38
684,2009/06/12,357.21
820,2006/10/23,418.87
634,2000/09/04,459.05
498,2008/12/04,627.29
281,2010/07/26,437.73
25,2007/06/14,484.98
668,2009/01/25,969.19
4,2007/03/22,22.23
697,2007/12/02,870.27
65,2005/02/08,129.54
751,2000/06/09,564.04
107,2005/08/17,682.91
725,2011/07/18,115.97
13,2011/06/04,769.13
179,2004/09/03,208.88
574,2002/06/16,679.56
321,2008/01/21,672.21
924,2009/07/08,302.56
578,2004/08/13,581.06
910,2002/09/01,815.75
844,2008/03/14,552.17
546,2008/06/23,742.14
742,2008/12/17,606.74
215,2009/04/27,56.3
725,2009/05/14,871.45
840,2004/12/10,910.53
859,2006/07/30,837.83
406,2014/01/08,981.54
14,2003/04/29,892.19
201,2001/10/14,436.65
762,2005/01/19,221.4
587,2008/05/25,90.13
187,2002/12/29,958.32
753,2012/02/18,703.25
106,2001/10/31,881.18
143,2005/12/19,300.43
746,2010/09/21,57.22
423,2000/11/08,286.5
23,2010/01/08,316.81
526,2013/09/25,498.17
203,2003/04/14,263.68
90,2011/07/19,784.15
406,2010/08/18,931.59
188,2008/09/04,443.29
145,2002/09/12,61.18
631,2012/06/10,754.21
670,2007/01/14,22.77
490,2011/08/23,783.98
358,2006/06/02,493.61
280,2001/11/26,780
463,2004/06/26,311.24
33,2001/08/24,328.84
64,2008/09/05,277.29
12,2007/12/07,440.13
868,2005/11/17,748.22
52,2003/11/28,100.41
9,2011/08/18,398.62
749,2011/05/29,193.33
659,2006/06/07,716.61
537,2011/04/09,34.02
641,2003/03/01,337.09
931,2009/05/21,888.29
707,2007/01/30,843.39
576,2011/08/23,495.53
893,2000/11/14,886.05
541,2000/01/14,777.78
539,2008/01/22,456.61
160,2004/10/01,69.82
747,2006/07/24,595.87
319,2009/07/26,553.62
513,2006/03/29,256.84
631,2010/02/18,319.01
658,2009/01/14,134.22
211,2013/11/11,25.99
191,2012/05/04,27.64
546,2008/03/27,425.08
748,2008/01/07,347.73
811,2014/02/23,645.45
197,2001/04/02,183.57
199,2007/11/21,816.38
638,2012/03/16,517.03
283,2004/10/07,109.95
525,2005/06/04,646.24
657,2003/09/22,30.48
293,2011/07/11,224.25
114,2008/10/05,812.2
416,2013/04/24,950.25
835,2009/12/01,188.33
817,2004/03/22,397.38
312,2007/05/15,863.63
877,2012/04/09,610.87
945,2002/06/30,545.05
220,2004/10/12,459.98
489,2000/06/17,881.95
785,2013/03/29,633.6
141,2000/09/21,642.6
523,2004/10/05,98.26
719,2008/08/18,647.79
38,2004/10/05,613.53
95,2001/09/19,617.71
19,2008/06/09,958.62
466,2009/06/10,123.91
767,2004/03/26,158.18
922,2013/04/15,215.64
259,2000/11/10,609.93
402,2012/03/20,186.76
137,2012/04/29,372.65
108,2005/11/13,25.96
327,2002/12/10,343.44
49,2003/10/29,745.46
483,2002/01/25,869.5
453,2007/05/16,391.47
529,2005/12/31,841.86
37,2012/09/27,717.04
133,2008/09/30,208
69,2013/03/18,344.22
337,2005/10/24,425.35
106,2013/08/18,589.78
914,2009/04/06,828.68
369,2011/11/12,795.11
653,2013/07/05,477.98
667,2006/09/23,37.56
464,2010/09/22,429.05
94,2006/08/23,44.11
879,2014/11/10,772.47
16,2009/04/08,248.73
437,2001/12/01,324.68
619,2014/11/29,487.77
628,2011/02/27,743.85
88,2002/11/30,301.5
75,2001/11/27,657.65
977,2013/06/21,179.04
154,2002/05/10,314.62
463,2013/02/09,56.02
12,2008/03/29,350.17
613,2006/07/21,641.4
441,2001/09/15,644.4
727,2003/11/11,639.41
189,2006/10/11,456.15
123,2014/05/25,55.38
137,2003/01/07,166.38
906,2005/05/06,675.33
542,2008/01/03,37.28
203,2002/12/14,619.63
777,2011/07/15,480.75
781,2000/11/10,953.62
110,2012/07/06,882.21
542,2013/03/07,542.66
868,2002/06/04,102.32
629,2009/01/13,248.32
305,2001/03/02,299.13
441,2011/12/30,742.76
28,2014/08/14,704.71
948,2011/04/10,473.57
133,2003/08/22,841.15
519,2010/01/08,925.08
210,2000/03/14,368
819,2006/05/14,317.4
575,2012/03/20,173.37
753,2012/03/24,263.88
258,2007/07/13,419.64
575,2004/05/30,912.17
129,2001/06/26,357.14
17,2005/05/10,446.64
490,2003/09/22,760.24
63,2012/09/08,988.06
398,2014/09/29,613.74
953,2003/08/18,333.63
642,2008/04/09,86.16
28,2004/02/07,312.79
603,2002/11/14,134.22
951,2005/12/24,952.35
196,2011/06/14,160.47
542,2004/04/23,45.49
22,2006/04/26,725.86
250,2007/12/09,980.92
723,2006/02/11,241.38
868,2007/01/08,926.9
601,2004/07/04,28.31
356,2012/12/30,277.74
943,2005/06/02,954.48
938,2009/02/17,990.67
622,2010/04/23,693.17
745,2006/02/25,386.82
38,2010/01/11,290.17
187,2014/07/16,712.06
275,2001/06/15,301.17
733,2014/06/29,289.06
492,2011/09/28,22.37
640,2010/10/03,210.32
71,2011/09/11,889.27
217,2005/04/05,979.19
106,2009/04/08,677.17
662,2001/11/27,290.26
185,2007/11/26,777.63
197,2005/05/06,726.59
144,2012/10/31,232.23
386,2012/03/20,745.97
918,2002/01/24,922.68
381,2002/03/08,125.18
518,2008/11/09,997.98
334,2013/05/25,456.29
314,2004/02/25,276.91
487,2011/05/16,253.25
653,2011/04/03,621.07
276,2001/06/02,376.68
156,2002/01/10,610.16
505,2009/10/18,449.08
466,2000/01/22,858.35
817,2001/07/13,576.13
310,2011/02/01,939.36
975,2007/12/25,360.96
378,2000/03/24,696.76
755,2004/06/18,980.5
529,2006/08/02,124.57
553,2006/05/10,52.82
149,2008/11/03,539.64
601,2009/02/28,465.08
723,2009/06/02,319.6
800,2004/10/02,37.12
885,2007/11/14,544.39
800,2001/10/05,389.29
820,2007/05/01,813.52
912,2012/11/28,166.44
63,2010/06/18,779.53
306,2009/05/03,585.58
547,2010/03/27,367.17
85,2007/03/05,343.44
87,2000/07/13,670.76
400,2010/10/10,201.96
619,2013/01/27,434.8
474,2010/08/06,5.9
118,2005/11/14,226.23
496,2010/07/11,654.5
811,2009/08/30,665.74
484,2002/11/19,309.55
215,2002/02/15,770.56
766,2001/05/04,270.76
216,2006/05/23,804.74
762,2007/06/10,865.6
252,2005/02/25,374.98
341,2005/04/18,999.71
836,2011/11/21,552.09
893,2003/08/20,793.73
740,2002/01/28,847.86
317,2002/06/26,825.66
113,2014/03/23,105.5
419,2005/06/13,722.86
295,2009/05/05,45.4
494,2000/04/24,255.91
253,2014/02/07,985.86
767,2004/03/31,213.09
998,2004/10/14,376.42
890,2011/10/15,451.5
238,2012/01/04,347.53
321,2003/08/30,881.87
478,2014/01/01,708.25
846,2013/06/24,239.43
862,2009/02/27,291.15
371,2009/07/11,295.48
813,2004/09/16,432.54
664,2011/12/04,382.91
398,2011/06/08,733.16
984,2013/06/01,434.25
506,2002/12/16,220.19
64,2003/05/31,91.84
733,2011/04/12,141.15
853,2008/11/02,255.61
224,2004/01/19,983.93
273,2012/10/24,831.69
290,2001/04/20,917.51
130,2014/12/04,563.7
570,2011/11/14,775.18
760,2007/01/19,32.37
684,2005/07/17,406.82
345,2000/03/05,47.58
254,2010/07/25,768.26
466,2013/10/23,311.61
663,2004/04/25,412.72
253,2003/09/21,972.08
141,2006/08/28,131.08
129,2013/02/12,308.8
352,2013/07/09,740.76
418,2001/02/09,596.31
791,2001/09/29,444.97
551,2002/10/13,175.36
22,2003/10/18,631.67
922,2003/06/09,954.21
890,2002/12/10,420.07
560,2011/07/09,186.75
58,2003/03/11,17.29
85,2000/12/20,160.05
715,2013/07/07,953.88
930,2007/05/14,828.71
279,2004/11/27,317.3
142,2009/01/18,898.72
706,2004/01/24,101.4
799,2000/03/31,67.24
922,2011/07/20,999.95
347,2012/05/05,226.45
425,2005/09/04,264.36
727,2012/08/16,336.37
321,2002/09/04,353.5
396,2014/03/11,242.39
851,2011/04/17,865.24
201,2003/06/09,72.3
829,2003/06/18,857.42
617,2010/03/30,594.45
264,2008/02/07,948.37
226,2006/01/13,384.81
283,2000/08/27,203.82
319,2009/10/23,155.24
710,2001/04/25,545.97
755,2007/12/15,688.5
661,2014/12/24,398.98
179,2001/10/18,544.42
24,2009/09/27,261.27
935,2001/09/24,816.5
60,2013/07/12,474.01
180,2013/02/25,483.73
761,2001/12/29,353.8
984,2014/03/19,308.26
897,2008/07/29,150.61
315,2006/07/15,248.79
48,2011/06/13,663.79
767,2005/06/18,200.72
493,2007/02/28,344.4
341,2010/03/07,729.42
205,2012/03/10,983.02
916,2001/04/09,758.75
727,2010/09/06,642.81
206,2012/04/05,825.53
409,2004/01/09,968.8
816,2014/01/28,155.57
301,2007/09/29,868.48
518,2002/11/03,90.46
256,2014/02/04,405.72
193,2005/02/22,158.3
257,2006/07/25,531.29
990,2011/12/17,686.98
17,2011/05/01,546.57
245,2010/08/18,386.12
140,2014/02/12,383.43
434,2008/12/07,843.18
763,2011/08/30,409.41
60,2003/09/19,690.02
620,2006/03/09,421.54
688,2011/12/10,86.14
336,2013/02/22,271.91
897,2011/08/26,653.57
312,2003/02/01,528.99
622,2008/11/13,591.25
140,2006/12/13,187.19
248,2012/03/24,132.63
81,2000/02/03,518.37
718,2001/03/13,12.89
125,2005/02/19,147.05
575,2012/11/11,140.16
121,2012/12/12,620.56
260,2011/05/01,159.59
132,2002/10/19,539.12
528,2009/09/04,238.23
351,2008/09/08,471.68
605,2010/01/30,842.51
961,2007/02/18,783.59
516,2006/01/26,924.82
432,2002/03/20,372.74
160,2006/06/30,160.52
793,2005/01/30,493.25
392,2004/02/02,296.95
645,2006/03/12,39.3
472,2001/12/15,388.78
602,2009/09/16,177.31
666,2005/11/01,534.2
610,2002/11/16,219.39
726,2004/04/19,509.41
955,2005/09/01,405.04
963,2011/09/02,478.23
972,2014/08/28,438.19
937,2000/04/22,264.02
520,2005/07/28,459.35
454,2013/02/21,784.18
953,2013/04/03,726.17
57,2009/06/08,417.19
762,2014/09/20,843.71
374,2001/03/06,788.61
578,2001/11/14,505.04
182,2003/09/15,698.42
50,2003/11/25,557.31
794,2000/07/17,376.47
459,2013/04/07,841.95
612,2003/02/15,637.12
470,2011/09/05,824.03
122,2007/10/24,735.94
272,2006/04/03,37.28
73,2001/11/02,221.03
976,2003/04/20,949.98
770,2011/10/05,965.29
600,2003/04/15,984.8
428,2014/06/21,993.04
573,2011/12/04,192.36
997,2009/02/21,39.71
380,2010/06/25,935.74
558,2002/09/23,854.67
906,2007/06/06,949.22
98,2001/09/07,658.88
999,2006/11/15,209
418,2008/09/24,466.58
743,2007/10/19,225.24
193,2003/02/22,977.47
238,2003/05/03,19.97
560,2002/09/14,727.23
71,2012/01/03,192.57
389,2005/12/02,170.81
728,2007/08/31,948.93
884,2014/03/05,370.56
589,2011/07/20,749.42
330,2011/06/12,207.2
670,2000/07/13,637.25
626,2005/05/09,251.57
494,2006/08/27,280.18
447,2000/11/08,85.75
778,2013/07/14,86.06
205,2000/08/10,386.07
764,2013/09/17,341.72
364,2000/06/27,155.26
114,2003/02/18,436.54
817,2000/11/17,276.5
927,2014/06/18,739.8
435,2013/06/04,954.73
13,2000/08/30,335.07
215,2014/11/22,490.34
869,2002/08/13,417.34
249,2011/09/30,310.12
820,2012/07/12,928.35
552,2004/07/15,861.01
26,2004/03/03,753.17
548,2001/03/13,184.63
153,2013/05/04,195.24
768,2004/12/29,53.03
311,2014/12/05,265.36
366,2004/02/24,11.29
153,2008/03/01,701.61
250,2001/04/27,574.34
286,2000/03/10,327.6
183,2011/02/19,936.7
620,2009/07/17,963.16
433,2008/10/24,628
842,2014/01/13,339.81
453,2004/09/14,573.75
738,2002/10/30,418.79
251,2003/07/06,473.91
202,2003/05/11,846.3
7,2002/03/23,499.13
167,2011/05/24,552.89
454,2008/08/06,218.19
973,2008/09/10,365.06
803,2001/10/18,837.29
199,2007/10/29,960.11
23,2004/09/08,163.82
422,2003/09/09,180.98
190,2013/01/04,848.34
449,2002/06/28,119.6
364,2008/06/08,40.64
376,2005/01/12,64.08
483,2014/03/26,480.92
374,2013/03/07,338.17
152,2007/03/31,585.93
754,2000/05/29,800.34
865,2000/04/07,363.85
824,2000/02/05,732.94
261,2008/04/19,69.31
355,2004/11/19,568.16
625,2003/09/04,692.02
262,2004/05/13,253.99
530,2005/01/21,446.07
453,2014/02/11,558.18
852,2002/03/03,911.72
326,2010/08/13,596.01
389,2004/10/31,882.81
556,2008/04/16,816.61
839,2001/08/03,30.18
737,2002/11/19,415.51
345,2010/09/23,427.69
646,2007/07/19,94.45
985,2005/02/16,761.2
521,2003/01/02,556.16
976,2010/01/21,594.45
483,2011/10/15,505.22
858,2009/09/08,575.51
933,2000/09/07,989.74
944,2005/08/21,595.23
677,2011/08/09,33.15
548,2003/04/15,49.66
113,2013/03/30,903.8
889,2002/03/25,892.05
560,2011/06/27,391.88
988,2013/10/09,701.21
353,2005/05/15,809.62
532,2010/09/01,639.6
809,2003/12/21,410.35
665,2003/05/31,760.39
646,2006/09/17,705.03
843,2013/11/18,464.71
186,2004/03/12,18.05
603,2012/05/30,60.43
477,2005/09/15,206.63
934,2010/03/05,868.08
251,2000/06/26,16.25
995,2000/04/19,428.3
806,2010/01/26,164.54
371,2006/07/26,343.94
896,2003/11/22,154.64
480,2002/10/10,627.06
857,2011/03/09,590.32
411,2006/06/20,91.1
297,2001/10/15,584.61
862,2004/09/29,38.37
153,2002/08/17,764.55
331,2007/12/15,936.57
892,2010/04/23,530.98
991,2001/08/16,880.41
540,2002/02/24,145.81
383,2001/09/23,808.03
955,2012/08/05,13.26
701,2004/07/24,831.5
16,2006/10/05,176.1
719,2009/10/21,776.64
442,2011/08/11,655.29
588,2005/12/12,473.59
574,2003/07/28,270.36
812,2014/04/05,344.55
504,2010/11/16,49.32
187,2001/06/15,982.85
313,2011/12/10,188.72
474,2010/11/23,273.75
988,2001/03/13,785.49
587,2010/12/17,975.43
253,2011/12/01,620.13
711,2003/07/14,843.76
881,2007/02/25,122.63
517,2011/01/06,367.35
579,2004/11/15,154.52
177,2003/03/07,985.06
833,2010/08/31,358.66
127,2008/12/14,525.81
227,2010/01/21,888.16
562,2011/12/03,263.55
220,2003/06/02,261.04
150,2003/12/27,877.29
311,2009/01/11,692.87
270,2006/09/18,188.54
552,2014/06/08,438.05
867,2000/11/19,494.2
221,2002/06/04,684.76
306,2004/12/12,782.36
920,2011/09/18,271.11
704,2002/06/11,6.79
4,2011/12/24,651.73
637,2008/06/07,784.44
961,2011/06/15,985.98
435,2009/01/23,481.32
572,2014/06/16,141.32
265,2008/02/29,265.89
799,2003/11/21,617.95
992,2014/02/19,668.02
145,2009/12/03,571.73
234,2003/08/10,802.75
395,2012/07/27,21.31
898,2013/06/16,253.66
215,2003/05/07,108.63
372,2012/12/08,696.96
286,2001/07/24,687.54
90,2007/09/16,454.09
46,2002/01/14,149.05
128,2001/07/28,43.57
229,2002/04/02,970.18
68,2012/05/23,450.8
702,2013/06/26,70.93
710,2013/08/14,720.94
406,2014/10/09,365.4
256,2001/10/07,813.26
314,2014/09/25,443.3
474,2011/03/18,628.12
424,2013/05/21,768.46
117,2012/05/25,155.39
520,2013/09/07,146.57
498,2001/08/14,708.98
254,2004/10/02,115
38,2012/08/17,849.53
14,2007/05/03,826.38
900,2004/07/24,487.45
99,2010/06/11,524.51
952,2004/03/11,665.46
436,2005/01/22,796.62
363,2001/04/04,991.62
789,2000/03/03,989.63
752,2008/10/18,714.3
799,2002/04/07,918.49
170,2014/11/03,66.32
325,2008/01/04,801.02
936,2014/04/25,59.16
915,2011/05/24,112.3
